year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
42,1611,825,786,67,59,21,62,56,24,0.14477510872280241,0.16316257682816282,0.5107428572586339,0.5253560352168241,0.22727272727272727,0.1724137931034483,950.6493506493506,0.7613636363636364,0.38361266294227186,0.038485412787088766,0.00311332503113325,3.187974052439522,0.8137718484805228,0.6897815021725634,16.546244568590936,0.5085175158752043,0.50969870916956,0.0,0.7143129926381895,0.5400371497137582,42,ENFORCED_MONOGAMY
43,1639,842,797,79,50,20,49,63,21,0.1307621271383601,0.16786335618617731,0.5190249600110473,0.5316134108984627,0.2078239608801956,0.18227848101265823,946.25,0.797979797979798,0.3947528981086028,0.02989627821842587,0.01738050900062073,4.2438676812011105,0.8098139035059947,0.689862111043319,16.542403904820013,0.5071578583414023,0.5099881894243505,0.0,0.7550915504565499,0.5547884423347189,42,ENFORCED_MONOGAMY
44,1669,850,819,83,47,28,52,62,15,0.13997774752620962,0.17163216639034218,0.5152479021358185,0.52492963300135,0.16058394160583941,0.1485148514851485,950.6172839506172,0.7477477477477478,0.4128220491312163,0.03115638106650689,0.018303843807199512,4.2398878895253365,0.8061363363810683,0.6911521869382864,16.52606351108448,0.5083253541576873,0.5094286278154305,0.0,0.7424339670088167,0.5593136919889643,42,ENFORCED_MONOGAMY
45,1678,854,824,70,59,28,69,71,40,0.14969977854452354,0.1684544284179117,0.520747097060521,0.5352904402457233,0.18937644341801385,0.1568627450980392,922.6190476190476,0.7142857142857143,0.41418355184743744,0.041120381406436236,0.005392450569203115,3.594353516984183,0.8088629545118675,0.6881221692491059,16.570917759237187,0.5078878154048458,0.5094930361907892,0.0,0.7044708840991882,0.5473609808648735,42,ENFORCED_MONOGAMY
46,1710,871,839,80,47,24,49,67,32,0.13726789925974403,0.16990503621219966,0.5162340613338228,0.5284187549374058,0.20090293453724606,0.1510791366906475,905.813953488372,0.7692307692307693,0.41403508771929826,0.02865497076023392,0.01907032181168057,3.9996068532658575,0.8081411353798356,0.6895824561403507,16.53859649122807,0.5077853792692707,0.509839060017591,0.0,0.753047241284968,0.5630291912584984,42,ENFORCED_MONOGAMY
47,1748,883,865,85,47,29,40,59,21,0.14419434303688927,0.17135451075921426,0.5092826523070426,0.5296588827838828,0.18303571428571427,0.14285714285714285,890.8045977011493,0.7456140350877193,0.41876430205949655,0.02288329519450801,0.022222222222222223,3.843180751747728,0.8070390522324642,0.693411899313501,16.484553775743706,0.5079993739608882,0.5106765506293643,0.0,0.7582765649039366,0.5722340069794345,42,ENFORCED_MONOGAMY
48,1778,898,880,85,48,23,80,60,30,0.17931417094678648,0.17470696585397372,0.49778878558798345,0.5126175370099237,0.18444444444444444,0.15402298850574714,878.4090909090908,0.7870370370370371,0.41338582677165353,0.04499437570303712,0.017162471395881007,2.6416931525522624,0.8024691599401703,0.690311023622047,16.43869516310461,0.5069027549796459,0.5117289956803553,0.0,0.7225752069269754,0.5431336680134244,42,ENFORCED_MONOGAMY
49,1772,895,877,62,65,34,75,65,36,0.14951634595393393,0.16492375920858948,0.5003403023859652,0.5107949882014979,0.18640350877192982,0.17090069284064666,870.4545454545455,0.6458333333333334,0.41196388261851014,0.04232505643340858,-0.003374578177727784,2.8301354024259187,0.8115746865391792,0.6868306997742661,16.50846501128668,0.5066362905720091,0.5109997108236767,0.0,0.6764874837074825,0.5456809227041886,42,ENFORCED_MONOGAMY
50,1783,902,881,72,60,31,74,62,26,0.1340322040092412,0.16204982486256014,0.4950707162628445,0.504418652836728,0.1961206896551724,0.15348837209302327,852.8089887640449,0.6990291262135923,0.4133482893998878,0.04150308468872686,0.006207674943566591,3.342677478352856,0.8149178237374483,0.6872344363432416,16.452047111609648,0.5062323224992856,0.5110202008368825,0.0,0.7039061320720094,0.5472011257638052,42,ENFORCED_MONOGAMY
51,1812,925,887,85,53,24,61,62,28,0.1250826245493668,0.1655905229443484,0.497775343602612,0.5095485639418693,0.21548117154811716,0.15296803652968036,846.1538461538462,0.7798165137614679,0.4116997792494481,0.0336644591611479,0.016264722378014584,4.318572226492636,0.812505020457976,0.6895949227373067,16.427704194260485,0.5064524818262487,0.5112867694731273,0.0,0.7474606040542036,0.5565290565751229,42,ENFORCED_MONOGAMY
52,1849,939,910,107,63,20,61,62,25,0.14800203525101274,0.17787410198228093,0.48215933647296816,0.49661424682281785,0.211864406779661,0.1318181818181818,831.868131868132,0.84251968503937,0.4077879935100054,0.03299080584099513,0.02041942604856512,4.159477768549691,0.8003561946971557,0.6966717144402378,16.149810708491078,0.5058963539022605,0.5110609736980094,0.0,0.7631309305232132,0.5559116799064617,42,ENFORCED_MONOGAMY
